

fn-[read_pidns] buf : pid:[4026531836]  result: 16 
fn-[read_pidns] host_pidns: 4026531836 
 
TIME     EVENT COMM             PID     CPUUSAGE  MEMUSAGE
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:12 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:13 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:14 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 CLOCK  kdevtmpfsi       7572    800.000000% 59.803112%
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:15 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:16 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:17 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kinsing          7237    
15:38:18 CONN   kinsing          7237               185.154.53.140 4026532306
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:18 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:19 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 MINER kdevtmpfsi       7572    
15:38:20 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:20 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 CLOCK  kdevtmpfsi       7572    800.000000% 59.803112%
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 MINER kdevtmpfsi       7572    
15:38:21 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:21 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:22 MINER kdevtmpfsi       7572    
15:38:22 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:23 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:24 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:25 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 CLOCK  kdevtmpfsi       7572    800.000000% 59.803112%
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:26 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:27 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:28 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:29 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
